book,chapter,verse,sort_pos,lemma,variant,marks,reading,anchor,needs_review
GEN,37,4,1,דברו,דבריו,,דברו] דבריו,lemma~num,1
GEN,37,5,1,ויוספו,ויוסיפו,,ויוספו] ויוסיפו,lemma~num,1
GEN,37,7,1,מאלמים,מלאמים,,מאלמים] מלאמים,lemma+num,1
GEN,37,7,2,אלמתי,אלמיתי,,אלמתי] אלמיתי,lemma~num,1
GEN,37,7,3,קמה,קאמה,,קמה] קאמה,lemma~num,1
GEN,37,8,1,המלך,ויוספו,,המלך] ויוספו,lemma+num,1
GEN,37,8,2,משל,משול,,משל] משול,lemma~num,1
GEN,37,8,3,אם,ואם,,אם] ואם,lemma~num,1
GEN,37,9,1,משתחוים,משתבחים,,משתחוים] משתבחים,lemma+num,1
GEN,37,10,1,לאביו,אחיו,,לאביו] אחיו,lemma,1
GEN,37,10,2,להשתחות,להשתוחות,,להשתחות] להשתוחות,lemma~num,1
GEN,37,10,3,ואמך,ועמך,,ואמך] ועמך,lemma~num,1
GEN,37,10,4,הבא,הבה,,הבא] הבה,lemma~num,1
GEN,37,13,1,אל,ליוסף,,אל] ליוסף,lemma~num,1
GEN,37,14,1,והשבני,והשיבני,,והשבני] והשיבני,lemma~num,1
GEN,37,16,1,הגידה,ה,,הגידה] ה,lemma~num,1
GEN,37,17,1,נלכה,ה,,נלכה] ה,lemma~num,1
GEN,37,17,2,שמעתם,שמעתים,,שמעתם] שמעתים,lemma~num,1
GEN,37,17,3,בדתין,בדותין,,בדתין] בדותין,lemma~num,1
GEN,37,18,1,בטרם,הגידה,,בטרם] הגידה,lemma~num,1
GEN,37,20,1,ונהרגהו,ו,,ונהרגהו] ו,lemma~num,1
GEN,37,20,2,הברות,הבורות,,הברות] הבורות,lemma~num,1
GEN,37,20,3,חלמתיו,חלמותיו,,חלמתיו] חלמותיו,lemma~num,1
GEN,37,20,4,חיה,היה,,חיה] היה,lemma~num,1
GEN,37,21,1,ויצלו,ויצילו,,ויצלו] ויצילו,lemma~num,1
GEN,37,22,1,השליכו,י,,השליכו] י,lemma~num,1
GEN,37,23,1,כיתנתו,אי,,כיתנתו] אי,lemma~num,1
GEN,37,24,1,רק,ריק,,רק] ריק,lemma~num,1
GEN,37,24,2,וישלכו,ישליכו,,וישלכו] ישליכו,lemma+num,1
GEN,37,25,1,וגמליהם,ה,,וגמליהם] ה,lemma~num,1
GEN,37,25,2,ישמעאלים,ישמעאילם,,ישמעאלים] ישמעאילם,lemma,1
GEN,37,25,3,עיניהם,עיניהם,,עיניהם] עיניהם,lemma+num,1
GEN,37,25,4,להוריד,ו,,להוריד] ו,lemma~num,1
GEN,37,25,5,הלכים,ההלכים,,הלכים] ההלכים,lemma~num,1
GEN,37,25,6,נכאת,נכחת,,נכאת] נכחת,lemma~num,1
GEN,37,26,1,בצע,בעץ,,בצע] בעץ,lemma~num,1
GEN,37,26,2,נהרג,נהרך,,נהרג] נהרך,lemma~num,1
GEN,37,27,1,ונמכרנו,ו,,ונמכרנו] ו,lemma~num,1
GEN,37,28,1,ויביאו,י,,ויביאו] י,lemma~num,1
GEN,37,28,2,סחרים,מהרים,,סחרים] מהרים,lemma~num,1
GEN,37,29,1,וישב,וישוב,,וישב] וישוב,lemma~num,1
GEN,37,30,1,אנה,הנה,,אנה] הנה,lemma~num,1
GEN,37,30,2,הילד,היליד,,הילד] היליד,lemma~num,1
GEN,37,32,1,הפסים,ה,,הפסים] ה,lemma~num,1
GEN,37,32,2,ויביאוה,ה,,ויביאוה] ה,lemma~num,1
GEN,37,33,1,כיתנת,י,,כיתנת] י,lemma~num,1
GEN,37,34,1,שמלתיו,שמלותיו,,שמלתיו] שמלותיו,lemma~num,1
GEN,37,35,1,אבל,אביל,,אבל] אביל,lemma~num,1
GEN,37,35,2,להתנחם,ה,,להתנחם] ה,lemma~num,1
GEN,37,35,3,בנתיו,בנותיו,,בנתיו] בנותיו,lemma+num,1
GEN,37,35,4,שאלה,שאולה,,שאלה] שאולה,lemma~num,1
GEN,38,1,1,חירה,חירא,,חירה] חירא,lemma~num,1
GEN,38,2,1,שוע,שוח,,שוע] שוח,lemma~num,1
GEN,38,6,1,בכרו,בכורו,,בכרו] בכורו,lemma~num,1
GEN,38,7,1,וימתהו,וימיתהו,,וימתהו] וימיתהו,lemma~num,1
GEN,38,8,1,והקם,והקים,,והקם] והקים,lemma~num,1
GEN,38,8,2,אשת,אשחת,,אשת] אשחת,lemma+num,1
GEN,38,9,1,אם,מה,,אם] מה,lemma~num,1
GEN,38,10,1,וימת,ומית,,וימת] ומית,lemma~num,1
GEN,38,11,1,בית,חובבית,,בית] חובבית,lemma~num,1
GEN,38,12,1,וחירה,וחירא,,וחירה] וחירא,lemma~num,1
GEN,38,13,1,לתמר,תמר,,לתמר] תמר,lemma~num,1
GEN,38,13,2,חמיך,חימיך,,חמיך] חימיך,lemma~num,1
GEN,38,13,3,לגז,לגוז,,לגז] לגוז,lemma~num,1
GEN,38,14,1,ותתעלף,ותתלעף,,ותתעלף] ותתלעף,lemma~num,1
GEN,38,14,2,ותתכם,ת,,ותתכם] ת,lemma~num,1
GEN,38,14,3,ותסר,ותסיר,,ותסר] ותסיר,lemma~num,1
GEN,38,14,4,בפתח,בפתע,,בפתח] בפתע,lemma~num,1
GEN,38,14,5,תמנתה,אעפלת,,תמנתה] אעפלת,lemma~num,1
GEN,38,16,1,אבוא,ואבוא,,אבוא] ואבוא,lemma~num,1
GEN,38,16,2,הבה,הבא,,הבה] הבא,lemma~num,1
GEN,38,17,1,ערבון,הערבון,,ערבון] הערבון,lemma~num,1
GEN,38,17,2,גדי,גדיי,,גדי] גדיי,lemma~num,1
GEN,38,18,1,חתימך,חתמיך,,חתימך] חתמיך,lemma~num,1
GEN,38,18,2,לך,ליך,,לך] ליך,lemma~num,1
GEN,38,19,1,אלמנותה,ו,,אלמנותה] ו,lemma~num,1
GEN,38,21,1,הקדשה,הקדישה,,הקדשה] הקדישה,lemma~num,1
GEN,38,21,2,איה,היה,,איה] היה,lemma~num,1
GEN,38,22,1,קדשה,קדישה,,קדשה] קדישה,lemma~num,1
GEN,38,23,1,לבוז,ו,,לבוז] ו,lemma~num,1
GEN,38,23,2,נהיה,ה,,נהיה] ה,lemma~num,1
GEN,38,24,1,הוציאוה,ו,,הוציאוה] ו,lemma~num,1
GEN,38,24,2,הרה,חרה,,הרה] חרה,lemma~num,1
GEN,38,25,1,והפתיל,וישוב,,והפתיל] וישוב,lemma~num,1
GEN,38,25,2,הכר,הכיר,,הכר] הכיר,lemma~num,1
GEN,38,25,3,שלחה,ה,,שלחה] ה,lemma+num,1
GEN,38,26,1,צדקה,טוצדיקה,,צדקה] טוצדיקה,lemma~num,1
GEN,39,1,1,שמה,ה,,שמה] ה,lemma~num,1
GEN,39,1,2,הטבחים,חה,,הטבחים] חה,lemma~num,1
GEN,39,4,1,ויפקדהו,ויפקידהו,,ויפקדהו] ויפקידהו,lemma+num,1
GEN,39,4,2,אשר,לו,,אשר] לו,lemma+num,1
GEN,39,5,1,הפקיד,י,,הפקיד] י,lemma~num,1
GEN,39,6,1,הוא,אקא,,הוא] אקא,lemma~num,1
GEN,39,9,1,אתך,אתיך,,אתך] אתיך,lemma~num,1
GEN,39,12,1,בבגדיו,אקי,,בבגדיו] אקי,lemma~num,1
GEN,39,14,1,לצחק,לצעק,,לצחק] לצעק,lemma+num,1
GEN,39,16,1,אצלה,אצלח,,אצלה] אצלח,lemma~num,1
GEN,39,16,2,בא,באה,,בא] באה,lemma+num,1
GEN,39,17,1,לצחק,לצעק,,לצחק] לצעק,lemma~num,1
GEN,39,20,1,הסהר,הסחר,,הסהר] הסחר,lemma~num,1
GEN,40,1,1,והאפה,ה,,והאפה] ה,lemma~num,1
GEN,40,2,1,סריסיו,י,,סריסיו] י,lemma~num,1
GEN,40,4,1,את,ואת,,את] ואת,lemma~num,1
GEN,40,5,1,כפתרון,כפתרנו,,כפתרון] כפתרנו,lemma~num,1
GEN,40,5,2,אחד,האחד,,אחד] האחד,lemma+num,1
GEN,40,5,3,הסהר,הסחר,,הסהר] הסחר,lemma+num,1
GEN,40,5,4,אסורים,י,,אסורים] י,lemma~num,1
GEN,40,5,5,והאפה,ה,,והאפה] ה,lemma+num,1
GEN,40,8,1,ופתר,ופותר,,ופתר] ופותר,lemma~num,1
GEN,40,8,2,ויאמרו,ו,,ויאמרו] ו,lemma~num,1
GEN,40,10,1,שרגים,שרוגים,,שרגים] שרוגים,lemma~num,1
GEN,40,10,2,כפרחת,כאפרחת,,כפרחת] כאפרחת,lemma~num,1
GEN,40,10,3,אשכלתיה,אשכלותיה,,אשכלתיה] אשכלותיה,lemma~num,1
GEN,40,11,1,אל,גאלאו,,אל] גאלאו,lemma~num,1
GEN,40,12,1,השרגים,השרונים,,השרגים] השרונים,lemma~num,1
GEN,40,13,1,והשיבך,וספום,,והשיבך] וספום,lemma~num,1
